Teks_Aspirasi,Biro / Unit
di ruang acnya kurang dingin,uppk
toiletnya kurang bersih,uppk
sudah ada cctv jadi bisa mengawasi seluruh area,ukk
untuk via whatsapp kontak orang baka agak lama menjawabnya,baka
mengurus skkk juga harus tunggu sampai tahunan,baka
layanannya bagus cepat mengurus administrasi bisa via daring,baak
tempatnya nyaman acnya dingin sedikit perbaikan komputer,puskom
mungkin lebih banyak variasi untuk makanannya,kantin
proyektor masih sering error mikrofon speaker kadang error,uppk
parkiran sepeda motor lebih luas,ukk
kadang ada buku yang keterangannya ada malah tidak ada prioritas buku untuk mata kuliah,perpustakaan
lebih memudahkan pencarian buku,perpustakaan
kantin lebih banyak variasi,kantin
internetnya kadang error,puskom
ada beberapa ruangan di gedung yang proyektornya beberapa kali bermasalah,uppk
parkiran kurang banyak,ukk
kantin gedung makanannya kurang,kantin
peminjaman loker lebih ditertibkan agar lebih beraturan,puskom
untuk pengamanan pengawasan parkir sudah cukup baik untuk yang berada di dalam gedung,ukk
tetapi tidak dengan anta pengawasan pengamanan sangat kurang,ukk
cepat menangani saat ada keadaan darurat,poliklinik
untuk kantin makanan sangat kurang bervariasi,kantin
sistem pinjam kunci loker lebih didisiplinkan agar tidak terlalu ramai,puskom
cepat tanggap jika ada suatu yang darurat,poliklinik
sudah maksimal pelayanannya tempat dan komputernya juga tidak lemot,puskom
lahan parkir di gedung kurang banyak dan jalan di anta harusnya diaspal,ukk
tempat tunggu harusnya diberi fasilitas ac agar lebih nyaman karena panas,poliklinik
pelayanannya sudah cukup bagus karena cepat tanggap dalam mengganti ktm,baak
baik kebersihan dan kelengkapan buku,perpustakaan
tempat duduk dapat ditambah,kantin
makanan kantin kurang banyak,kantin
agak kurang karena repot harus menitipkan barang bawaan di loker,puskom
lahan parkirnya kurang karena tidak semua dipaving terlalu jauh untuk ke kampus shuttle terlalu sedikit sehingga harus menunggu lama,ukk
penanganan pasien sudah bagus karena cepat dan tanggap,poliklinik
cepat memproses data mahasiswa,baak
sudah bagus untuk memperbarui ktm cepat,baak
sudah bagus tempatnya nyaman untuk belajar,perpustakaan
kantin makanannya kurang dan tempat duduknya juga kurang,kantin
internetnya cepat dan tidak lemot,puskom
proses peminjaman barang melalui prosedur yang rapi hanya saja waktu hari pemakaian ruangan bapak yang bertugas sulit dicari,uppk
dalam proses penjagaan kampus sudah baik hanya saja pelayanan para satpam kurang ramah pernah mengusir orang di kj untuk keluar padahal sedang hujan,ukk
kadang obatnya kurang manjur,poliklinik
kadang proposal lpj terlalu lama berada di baka bonsem pun kadang sulit,baka
pelayanan untuk mengurus ktm yang hilang alurnya terlalu panjang,baak
fasilitas buku dan kursi serta meja sudah sangat baik dan lengkap,perpustakaan
variasi makanan kurang banyak,kantin
internet dan ruangan bisa lebih ditingkatkan lagi diperbanyak,puskom
mungkin bisa lebih dijaga kebersihan,uppk
jalan rute parkir supaya tidak dipersusah dipindah pindah,ukk
mungkin bisa lebih dikoreksi dalam pemberian obat,poliklinik
mungkin servernya bisa diperkuat agar tidak error dan mengganggu jalannya pembelajaran,baak
bisa lebih dipercepat dalam urusan skkk minta kebijakannya jika ada yang skkk yang tidak masuk,baka
mungkin bisa ada informasi terlebih dulu jika perpustakaan digunakan untuk keperluan lain jadi tidak membuat mahasiswa kecewa,perpustakaan
makanan kurang variasi,kantin
menurut saya hanya ada keluhan untuk puskom kenapa printnya tidak gratis padahal kertas itu tidak mahal dan setiap mahasiswa sudah membayar melalui sks itu harusnya sudah meliputi biaya print di universitas kristen petra,puskom
uppk sejauh ini keseluruhan memenuhi ekspektasi kecuali staf uppk yang tidak respon cepat saat dibutuhkan misal saat pinjam auditorium ada butuh staf untuk mengoperasi gorden dengan remote tapi orang itu susah dihubungi saat tidak ada,uppk
sejauh ini sih tidak ada keluhan karena saat aku sakit saya datang ke sana benar dilayani dengan baik dan diberi obat gratis lagi,poliklinik
kalau menurutku pribadi baka sudah lebih baik tahun ini mulai dari layanan skkk yang cepat beasiswa bagi yang membutuhkan juga oke dan lain-lain kecuali tahapannya yang menurutku sangat ribet,baka
hanya ada keluhan untuk baak sistem simnya yang akhir ini menurutku error saat prs yang harusnya matkul itu ada prasyarat tapi matkul itu tetap bisa diambil walau prasyarat itu belum terpenuhi dan sistem penilaian ujian tengah semester dan ujian akhir semester yang menurutku makin tidak masuk akal ada orang yang merasa bisa mengerjakan ujian tengah semester ujian akhir semester tapi hasilnya jomplang banget,baak
memuaskan sih karena ada banyak fasilitas yang bisa digunakan di situ mulai bisa tidur kerja skripsi main permainan komputer an belajar okelah pokoknya,puskom
menurutku hanya kurang aja tidak ada ac berharap di kemudian hari ada ac di kantin supaya adem,kantin
internet di puskom kurang cepat,puskom
karyawan di uppk sulit untuk dicari,uppk
poliklinik sebaiknya juga membuka di gedung,poliklinik
cpu di perpustakaan tidak bisa untuk memutar cd player,perpustakaan
makanan di kantin tidak bervariasi,kantin
terkadang saat peminjaman barang menunggu prosesnya lama atau tidak disetujui,uppk
dengan adanya ukk universitas kristen petra terlihat sangat rapi dan kerjanya sangat baik,ukk
dengan adanya poliklinik sangat membantu jika ada pegawai sakit mahasiswanya,poliklinik
sangat baik dan cepat prosesnya seperti membuat ktm baru,baak
sangat bagus dengan banyaknya buku yang menarik untuk menambah wawasan,perpustakaan
wifinya hanya cepat di beberapa tempat,puskom
bapak di bagian uppk sulit dicari,uppk
pelayanan untuk mahasiswa diutamakan daripada umum atau warga sekitar,poliklinik
mengurus proposal agak ribet,baka
pembuatan ulang ktm terlalu panjang prosesnya,baak
buku yang disediakan sering diperbarui,perpustakaan
makanan di kantin gedung kurang bervariasi,kantin
pelayanan di puskom sudah bagus tetapi untuk internet puskom bisa ditingkatkan lagi,puskom
proyektor untuk beberapa kelas kurang jelas,uppk
pengamanan satpam sudah baik,ukk
pelayanan akademik di student service kurang memadai,baak
ruangan di perpustakaan sangat memadai,perpustakaan
kantin terlalu padat,kantin
komputer kuno tapi aplikasi oke pelayanan pegawai sangat baik khususnya gedung,puskom
parkir gedung seharusnya dibuka khususnya roda agar lahan lebih besar,ukk
toilet bersih harum untuk gedung,uppk
pelayanan ramah kadang dipersulit tentang kepanitiaan,baka
suasana nyaman tenang buku lengkap,perpustakaan
harga terjangkau rasa bervariasi tapi kurang dingin nyaman suhu ruangannya untuk gedung,kantin
pelayanannya sudah cukup bagus acnya kedinginan di ruang laptop,puskom
orang di uppk sering terlihat kurang semangat ketika melayani,uppk
suasana nyaman namun acnya cukup dingin di lantai tempat sandaran yang ada bantal empuknya,perpustakaan
menurut saya kantinnya makanannya kurang sehat,kantin
bisa dibuatkan jadwal untuk jam kosong,puskom
barang ada beberapa yang rusak kursi-kursi yang lama bisa diperbarui,uppk
untuk akses dari parkiran untuk masuk gedung agar diberi penutup agar waktu hujan tidak basah dan bisa masuk ke gedung,ukk
poliklinik yang tersedia bisa ditambah di gedung lain,poliklinik
untuk pengeluaran skkk bisa lebih cepat agar kita bisa memperhitungkan total skkk kita,baka
tempat duduk lesehan di perpustakaan bisa diperbanyak,perpustakaan
untuk makanan di kantin bisa lebih banyak variasinya,kantin
ac di dalam kelasnya dingin dan ada beberapa barang yang rusak,uppk
untuk parkiran di gedung perluas dikit karena kalau siang agak susah mencari parkiran,ukk
poliklinik bisa ditambah di gedung lain,poliklinik
kadang kalau mengeluarkan skkk lumayan lama,baka
terkadang tempat duduknya kurang kalau ramai kursi dan meja ditambah,kantin
kantin kebersihannya cukup bagus,kantin
fasilitasnya sudah memadai dari segi internet dll,puskom
galon di selasar kurang banyak sering habis juga selasar,uppk
dengan banyaknya satpam sangat memudahkan saya saat ingin menyebrang,ukk
membantu sekali untuk saya yang anak kos jika sedang sakit karena gratis,poliklinik
bagian ini juga yang saya suka adalah ramah dan sangat membantu saya soal surat menyurat seperti ijazah,baak
saya suka ke perpustakaan karena fasilitasnya sangat memadai hanya saja pelayannya kurang senyum,perpustakaan
makanan kantin enak hanya akhir-akhir ini menurun rasanya saya suka batagor kantin,kantin
menurut saya sudah baik karena dalam proses pembelajaran ruangan sudah bersih dan nyaman,uppk
dari yang saya lihat mungkin parkiran kurang luas dan keamanan menurut saya sudah baik,ukk
poliklinik menurut saya baik karena saya pernah melihat mahasiswa dilayani dengan baik mahasiswa dapat pelayanan yang gratis,poliklinik
baka ini menurut saya sangat baik karena dalam mengurus keuangan kita benar dilayani dengan sopan,baka
baak juga kita dilayani dengan baik dalam hal akademik,baak
kantin kurang menu,kantin
kantin menu yang membosankan,kantin
pelayanan di perpustakaan sudah baik karena setiap mahasiswa yang datang pasti akan dilayani,perpustakaan
makanan di kantin sangat beragam,kantin
fasilitas kelas baik ruang kelas dingin bersih,uppk
tempat parkir memadai dan pengamanan kampus cukup memuaskan,ukk
poliklinik di universitas kristen petra cukup membantu mahasiswa untuk mendapat pelayanan secara tepat gratis,poliklinik
fasilitas perpustakaan cukup lengkap ruangan dingin dan pelayanannya juga cepat,perpustakaan
makanan di kantin cukup enak dan harganya wajar,kantin
pelayanan internet wifi di ruang sekitar kelas cukup lambat terutama daerah,puskom
pelayanan dalam hal peminjaman ruangan sudah baik-baik dalam hal pelayanan yang cepat dan tanggap,uppk
ruangan di kurang baik untuk acnya,uppk
toilet di gedung-gedung vital perlu diperbaikan contohnya adalah semprotan,uppk
sudah baik tetapi tetap perlu ada peningkatan seperti parkir agak kurang rapi,ukk
pelayanan seperti menyebrang sudah baik,ukk
pelayanan sudah baik karena mengayomi mahasiswa dan masyarakat sekitar variasi obat diperbanyak lagi agar dapat membantu masyarakat sekitar,poliklinik
kepengurusan skkk dapat dipermudah lagi dan menetralisir kredit poin yang belum masuk,baka
kepengurusan dan pengajuan transkrip sudah baik dapat dilakukan melalui mail,baak
sistem peminjaman buku untuk masyarakat di luar petra bisa dibedakan dan dipermudah dengan menggunakan kartu seperti anggota,perpustakaan
pelayanan sudah baik tetapi buku yang disediakan bisa lebih banyak dan bervariasi,perpustakaan
jam buka kantin diperlama karena mahasiswa masih ada kegiatan juga membutuhkan hal yang ada di kantin,kantin
wifi di setiap gedung universitas kristen petra berjalan dengan baik kecuali di gedung daerah terkadang tidak bisa sambung,puskom
ac di gedung lantai tidak berfungsi dengan baik sehingga mengganggu,uppk
satpam selalu membantu dalam menyebrangkan mahasiswa,ukk
memberikan pelayanan yang baik dan cepat tanggap menyediakan obat generik pintu poli bisa dibuka di dalam basement juga,poliklinik
seringnya terjadi kesalahan pada skkk seperti skkk tidak masuk atau tidak terinput,baka
menjaga kebersihan bantal dan karpet,perpustakaan
kantin kurang banyak jenis makanannya,kantin
penataan buku cukup rapi,perpustakaan
ada baiknya jika kantin dibuka hingga pukul mahasiswa kelas malam tidak kesulitan mencari minuman,kantin
layanan internet untuk gedung kurang kompatibel dengan perangkat yang saya gunakan iphone,puskom
ruang kelas pada gedung lantai dan lantai fasilitas ac kurang berfungsi dengan baik,uppk
satpamnya ramah dan petugas-petugas yang berjaga juga ramah saat menanggapi saya membantu mengusir kucing yang mengganggu,ukk
tempatnya poliklinik terlalu terpencil dan jauh,poliklinik
pelayanan sudah baik hanya saja loker tas di perpustakaan yang disediakan kurang seragam besarnya ada yang terlalu kecil,perpustakaan
kantin bersih dan nyaman,kantin
kantin kotor lantai,kantin
ada kantin yang tidak buka saat sore menjelang malam dan kadang ini membuat susah mahasiswa yang ada kelas malam,kantin
kualitas internet yang lambat sering mengalami error tidak dapat digunakan,puskom
puskom memliki kecepatan internet yang rendah seluruh puskom kecuali puskom gedung,puskom
ruangan kelas tidak terawat dalam artian kotor meskipun sudah dicat kembali ruang kelas tidak sepenuhnya tampak terawat meja terdapat sampah permen karet kursi yang miring meja yang lepas,uppk
petugas keamanan bekerja dengan baik sebagaimana mestinya,ukk
memberikan pelayanan yang baik cepat tanggap gratis dan menyediakan berbagai obat generik yang berguna saat darurat,poliklinik
lokasi poliklinik terlalu jauh untuk dijangkau,poliklinik
sering terjadi kesalahan dalam melakukan input skkk,baka
alangkah baiknya jika perpustakaan memberikan alternatif bagi pengunjung yang hendak membawa makan misal tempat makan khusus vending machine,perpustakaan
kurang adanya makanan sehat seperti salad sayuran dll,kantin
tidak semua puskom menyediakan perangkat lunak yang sama sehingga agak menyusahkan dalam membuat tugas,puskom
lebih baik jika disediakan tisu di toilet supaya lebih bersih dan bisa digunakan oleh mahasiswa,uppk
parkir mobil di gedung yang belum tersedia sehingga mahasiswa harus parkir di anta dan membutuhkan waktu untuk menunggu shuttle yang sedikit,ukk
pelayanan sudah bagus dan memberikan info yang dibutuhkan tentang hal-hal akademik,baak
memperbanyak kolaboratif ruangan agar mood belajar bisa meningkat tempatnya cukup menarik,perpustakaan
variasi makanan di kantin kurang beragam sehingga kadang harus ke kantin yang membutuhkan waktu untuk berjalan ke sana,kantin
untuk fasilitas komputernya sudah lumayan baik,puskom
untuk shuttle terkadang suka penuh dan sesak,ukk
kadang menunggu shuttlenya juga membutuhkan waktu yang lama,ukk
untuk parkiran anta terlalu jauh lokasinya,ukk
pelayanan di poliklinik sudah baik dan obat-obat juga memadai,poliklinik
untuk informasi akademik penyampaiannya juga sudah baik,baak
meja dan kursi di kantin tidak sebanding dengan jumlah civitas akademika,kantin
kadang ada nomor yang tidak urut yang menjadikan pencarian buku jadi susah,perpustakaan
fasilitas email mahasiswa yang diberikan sudah baik,puskom
layanan internet di universitas kristen petra terkadang kurang baik terkadang putus,puskom
shuttle terkadang lama,ukk
anta terlalu jauh sehingga terkadang telat,ukk
satpam universitas kristen petra pelayanan sudah baik dan ramah,ukk
buku terbilang cukup lengkap,perpustakaan
pelayanan peminjaman atau pengembalian buku sudah bagus,perpustakaan
makanan kantin enak,kantin
kantin memiliki fasilitas yang kurang panas,kantin
pelayanan untuk mengangkat piring sudah baik,uppk
sudah baik dalam menyediakan perangkat lunak perangkat lunak atau aplikasi yang dibutuhkan mahasiswa,puskom
parkir kurang banyak untuk mahasiswa,ukk
layanan yang diberikan jelas dan cepat informasi tentang beasiswa diberikan secara detail,baka
pelayanan sudah baik dan jelas berkaitan dengan layanan kemahasiswaan,baka
layanan pinjam buku sudah lengkap dan cepat serta mudah digunakan,perpustakaan
kurang mengtrigger mahasiswa untuk membuka mail,puskom
layanan wifi kurang luas dan tidak stabil,puskom
lahan tempat parkir masih terlalu sedikit,ukk
parkir di anta terlalu jauh,ukk
walaupun ada shuttle tetapi harus menunggu lama biasanya shuttle penuh,ukk
pelayanan yang ada di puskom misal print sangat ramah cepat tanggap dan memuaskan,puskom
koneksi internet cepat dengan ruangan nyaman dan unit yang memadai,puskom
pekerja di uppk ramah dan menanggapi permintaan peminjaman mahasiswa dengan cepat dan tanggap,uppk
pengamanan kendaraan terjamin dan para pekerjanya bertanggung jawab dan cekatan,ukk
pelayanan di poliklinik kurang baik dan ramah,poliklinik
tempat poliklinik di gedung terpencil dan kurang nyaman,poliklinik
