Teks_Aspirasi,Biro / Unit
layan skkk kadang lambat,baka
layan hilang ktm cepat selesai,baak
makan di kantin bosan kurang inovasi,kantin
layan sudah cukup cepat dan mampu tanggap ta kait dengan urus komputer dengan baik,puskom
sedia fasilitas dengan baik serta ganti fasilitas yang sudah rusak,uppk
parkir motor kurang atur dengan baik layan lebih baik tahun belum,ukk
layan di poliklinik terkadang butuh waktu cukup lama,poliklinik
beasiswa kurang beri cara adil,baka
mampu bantu ubah data dengan cepat contoh biodata mahasiswa di sim,baak
buku yang sedia kurang banyak untuk beberapa jurus,perpustakaan
variasi makan kurang banyak,kantin
harga agak mahal khusus gedung,kantin
layan di puskom sudah baik jaga cukup ramah tetapi untuk sistem atau aplikasi bisa cocok kembali supaya mahasiswa tidak bingung,puskom
tidak ha sedia fasilitas dengan baik tetapi bisa ganti fasilitas kelas yang sudah rusak misal gedung,uppk
parkir motor kurang rapi tetapi untuk mobil bisa atur untuk lalu lintas agar tidak bingung,ukk
layan kurang cepat kasihan pasien tunggu lama,poliklinik
cepat proses keluar skkk atau skkk supaya mahasiswa tidak protes,baka
terima proposal yang terlalu lama sehingga banyak panitia tidak jalan,baka
lift kurang guna ya jika tidak baik dengan cepat,uppk
lebih cepat dalam proses pindah data akademik,baak
buku yang sedia kurang buku untuk banyak orang,perpustakaan
harga agak mahal kantin dan,kantin
variasi makan kurang banyak,kantin
harap agar jaring wifi dapat jalan lebih stabil dan cepat yang stabil,puskom
harap agar isi ulang air mineral dapat lebih sering laku atau agar kapasitas galon dapat banyak agar banyak mahasiswa mahasiswi dapat bagi semua,uppk
ada parkir mobil di gedung,ukk
sudah jalan dengan baik dalam arti mudah dalam konsultasi kena beasiswa dll sudah wujud dan fleksibel,baka
situs sim dan lentera sudah jalan dengan baik informasi yang tera sesuai dan akurat dengan butuh,baak
sudah baik layan jalan dengan baik utama dalam mudah pinjam dan kembali buku,perpustakaan
tempat yang sudah nyaman dan tenang,perpustakaan
apabila mungkin agar harga makan dan minum di gedung dapat atur ulang,kantin
ruang bersih utama di bagi lab komputer dan ruang laptop,uppk
tugas di puskom kadang lama karena komputer yang lemot kata tugas,puskom
layan internet sangat baik sekali cepat dan update,puskom
tugas sangat ramah tunjuk arah bagi yang baru pertama kali parkir,ukk
tugas satpam tegas tapi tidak jahat,ukk
bisa buka cabang pol di gedung karena saya pernah rasa tidak enak badan di gedung lalu saya pulang karena terlalu jauh jika harus jalan ke gedung,poliklinik
layan sudah sangat bagus dan jawab butuh mahasiswa dalam hal informasi beasiswa,baka
saya pernah sekali pergi ke baak dan saya takut kembali karena tugas yang agak tidak ramah turut saya,baak
layan sangat baik sekali tidak ribet jika ingin pinjam kembali buku,perpustakaan
kantin banyak makan tetapi sering berhimpit dan ruang kurang luas,kantin
kantin banyak makan yang enak,kantin
layan di puskom sudah cukup muas mulai dari registrasi pinjam loker dan bagai sangat mudah laku,puskom
masih ada komputer yang masalah dan harus dapat baik,puskom
layan untuk aman dll sudah baik ha saja terkadang di jam yang ramai akan kendara satpam yang menyebrangkan tidak ada hal ini dapat perhati,ukk
dapat tambah poliklinik di kampus timur karena dari gedung sangat jauh jika harus ke poliklinik,poliklinik
ibu pegawai di baak ramah dan sangat baik mereka layan para mahasiswa dengan sopan dan tidak semena mena,baak
makan di kantin banyak dan di tiap gedung juga sudah ada kantin jadi turut saya sudah baik,kantin
tugas di pustaka dapat tingkat ramah untuk buat suasana pustaka lebih rumah,perpustakaan
pada bagi kelas kurang kursi puskom untuk pbo,puskom
internet sangat mudah akses dan cepat cepat,puskom
kamar mandi sudah cukup bersih ada bagi pintu yang sedikit rusak,uppk
cepat respon pada ada banjir,uppk
mungkin aman di tiap gedung masih dapat tingkat,ukk
kelola skkk yang mungkin kurang cepat,baka
urus ktm dan yang lain mudah dan cepat,baak
cepat dan ramah dalam layan ruang yang luas dan kondusif mungkin dapat tambah sedikit musik,perpustakaan
kurang lebih cukup muas kondisi perabot masih bagus,kantin
jumlah komputer yang sedia kurang,puskom
layan urus skkk terlalu lama,baka
urus ktm yang hilang atau rusak terlalu ribet,baak
layan kembali dan pinjam buku sudah baik,perpustakaan
bersih lingkung kantin sangat jaga dengan baik,uppk
internet bagus dan akses dengan mudah,puskom
kelas sudah lumayan bagus proyektor jelas,uppk
parkir seperti anta tempat jauh tetapi luas jadi dapat tampung banyak kendara,ukk
makan jangkau dan makan enak seperti kantin dan,kantin
puskom sudah cukup bagus fasilitas sedang puskom dan harus sering laku kece hadap komputer karena ada beberapa yang tidak bisa guna,puskom
barang di uppk kurang lengkap sehingga untuk pinjam barang sangat batas,uppk
bapak uppk susah cari dan beberapa kali tidak sesuai janji saat pinjam barang,uppk
mungkin bisa kasih ringan lebih bagi mobil yang parkir malam di petra atau anta dan tidak langsung beri sp,ukk
harus sedia layan mahasiswa saat jam istirahat sekalipun yang lain obat obat sudah lengkap dan rasa bantu,poliklinik
proses proposal lpj aju skkk mudah,baka
rasa bantu dengan proses ganti ktm yang mudah,baak
list film yang ada uptodate fasilitas yang ada di dalam sudah cukup lengkap,perpustakaan
kantin makan dan harga sesuai dengan mahasiswa,kantin
kantin mahal,kantin
kantin banyak yang kurang enak,kantin
kantin murah tapi rasa masih biasa,kantin
mungkin list makan bisa beri variasi rasa yang sesuai lidah mahasiswa dosen,kantin
laman situs sim baru lebih baru,baak
bisa mungkin internet cepat,puskom
barang kurang lengkap,uppk
parkir kalau bisa buat tingkat,ukk
skkk jangan sulit,baka
urus ktm jangan sulit,baak
kalau bisa keluar lagi makalah skripsi tahun an an,perpustakaan
puskom gedung milik banyak komputer yang belum diupdate,puskom
tugas ruang susah cari,uppk
tidak boleh jual po di kampus,ukk
sangat bantu untuk obat gratis,poliklinik
skkk lebih mudah keluar,baka
ha makan di kantin yang enak,kantin
internet yang sedia masih lemot,puskom
alat yang sedia masih kurang jika banding dengan perlu di universitas kristen petra,uppk
poliklinik yang kadang tutup padahal jam mahasiswa masih langsung,poliklinik
sistem administrasi yang masih ganggu,baak
sim yang kadang masalah,baak
sarana pada tetapi di puskom ada aplikasi yang kurang untuk informatika,puskom
cukup baik dalam awas kendara,ukk
fasilitas meja dan kursi sering kurang saat jam makan di maupun,kantin
layan dari puskom sudah bagus sedia banyak fasilitas internet yang cepat cuma sayang printer tinta hasil warna beda dengan yang ada di file,puskom
layan uppk sudah bagus karena ketika kita pinjam ruang proses cepat,uppk
untuk bagi ukk itu layan juga bagus karena bantu para mahasiswa untuk dapat parkir sesuai tempat,ukk
layan sudah bagus karena kita dapat langsung dapat langsung dapat langsung periksa tubuh kita jika tiba tidak enak badan,poliklinik
proses lama untuk pinjam scanner,baka
untuk baka layan agak kurang karena skkk keluar proses lama,baka
untuk baak proses sudah bagus karena dapat langsung cepat untuk proses data,baak
layan di pustaka sudah cukup bagus karena sudah banyak sedia buku yang kita butuh untuk ajar,perpustakaan
layan kantin juga cukup muas karena para jaga kantin dapat bersih makan dengan baik,kantin
internet lambat,puskom
komputer setting ubah,puskom
aman kurang ada mahasiswa yang hilang barang,ukk
layan sudah bagus proses juga cepat untuk keluar bonsem panitia,baka
layan sudah bagus proses untuk ubah hilang ktm juga cepat,baak
variasi buku kurang,perpustakaan
kadang buku yang cari tidak ada,perpustakaan
tempat sudah pada variasi makan juga golong banyak,kantin
laku awat lebih sering karena beberapa kali internet macet henti settingan komputer yang rubah guna belum,puskom
kurang laku latih tanggulang bencana yang libat seluruh civitas akademika,ukk
sudah baik dalam tangan masalah sehat baik di dalam kampus dan masyarakat,poliklinik
bisa tambah personil karena proposal yang masuk cukup banyak,baka
untuk layan buat ktm baru lebih cepat lagi,baak
tambah loker karena saat unjung banyak tas yang di luar loker rasa kurang aman,perpustakaan
atur pustaka dalam tata buku rapi,perpustakaan
makan minum enak dan nikmat,kantin
layan internet cepat,puskom
komputer perlu baru,puskom
di ruang ac kurang dingin,uppk
toilet kurang bersih,uppk
sudah ada cctv jadi bisa awas seluruh area,ukk
untuk via whatsapp kontak orang baka agak lama jawab,baka
urus skkk juga harus tunggu sampai tahun,baka
layan bagus cepat urus administrasi bisa via daring,baak
tempat nyaman ac dingin sedikit baik komputer,puskom
mungkin lebih banyak variasi untuk makan,kantin
proyektor masih sering error mikrofon speaker kadang error,uppk
parkir sepeda motor lebih luas,ukk
kadang ada buku yang terang ada malah tidak ada prioritas buku untuk mata kuliah,perpustakaan
lebih mudah cari buku,perpustakaan
kantin lebih banyak variasi,kantin
internet kadang error,puskom
ada beberapa ruang di gedung yang proyektor beberapa kali masalah,uppk
parkir kurang banyak,ukk
kantin gedung makan kurang,kantin
pinjam loker lebih tertib agar lebih atur,puskom
untuk aman awas parkir sudah cukup baik untuk yang ada di dalam gedung,ukk
tetapi tidak dengan anta awas aman sangat kurang,ukk
cepat tangan saat ada ada darurat,poliklinik
untuk kantin makan sangat kurang variasi,kantin
sistem pinjam kunci loker lebih disiplin agar tidak terlalu ramai,puskom
cepat tanggap jika ada suatu yang darurat,poliklinik
sudah maksimal layan tempat dan komputer juga tidak lemot,puskom
lahan parkir di gedung kurang banyak dan jalan di anta harus aspal,ukk
tempat tunggu harus beri fasilitas ac agar lebih nyaman karena panas,poliklinik
layan sudah cukup bagus karena cepat tanggap dalam ganti ktm,baak
baik bersih dan lengkap buku,perpustakaan
tempat duduk dapat tambah,kantin
makan kantin kurang banyak,kantin
agak kurang karena repot harus titip barang bawa di loker,puskom
lahan parkir kurang karena tidak semua dipaving terlalu jauh untuk ke kampus shuttle terlalu sedikit sehingga harus tunggu lama,ukk
tangan pasien sudah bagus karena cepat dan tanggap,poliklinik
cepat proses data mahasiswa,baak
sudah bagus untuk baru ktm cepat,baak
sudah bagus tempat nyaman untuk ajar,perpustakaan
kantin makan kurang dan tempat duduk juga kurang,kantin
internet cepat dan tidak lemot,puskom
proses pinjam barang lalu prosedur yang rapi ha saja waktu hari pakai ruang bapak yang tugas sulit cari,uppk
dalam proses jaga kampus sudah baik ha saja layan para satpam kurang ramah pernah usir orang di kj untuk keluar padahal sedang hujan,ukk
kadang obat kurang manjur,poliklinik
kadang proposal lpj terlalu lama ada di baka bonsem pun kadang sulit,baka
layan untuk urus ktm yang hilang alur terlalu panjang,baak
fasilitas buku dan kursi serta meja sudah sangat baik dan lengkap,perpustakaan
variasi makan kurang banyak,kantin
internet dan ruang bisa lebih tingkat lagi banyak,puskom
mungkin bisa lebih jaga bersih,uppk
jalan rute parkir supaya tidak susah pindah pindah,ukk
mungkin bisa lebih koreksi dalam beri obat,poliklinik
mungkin server bisa kuat agar tidak error dan ganggu jalan ajar,baak
bisa lebih cepat dalam urus skkk minta bijak jika ada yang skkk yang tidak masuk,baka
mungkin bisa ada informasi lebih dulu jika pustaka guna untuk perlu lain jadi tidak buat mahasiswa kecewa,perpustakaan
makan kurang variasi,kantin
turut saya ha ada keluh untuk puskom kenapa print tidak gratis padahal kertas itu tidak mahal dan tiap mahasiswa sudah bayar lalu sks itu harus sudah liput biaya print di universitas kristen petra,puskom
uppk jauh ini seluruh penuh ekspektasi kecuali staf uppk yang tidak respon cepat saat butuh misal saat pinjam auditorium ada butuh staf untuk operasi gorden dengan remote tapi orang itu susah hubung saat tidak ada,uppk
jauh ini sih tidak ada keluh karena saat aku sakit saya datang ke sana benar layan dengan baik dan beri obat gratis lagi,poliklinik
kalau turut pribadi baka sudah lebih baik tahun ini mulai dari layan skkk yang cepat beasiswa bagi yang butuh juga oke dan lain kecuali tahap yang turut sangat ribet,baka
ha ada keluh untuk baak sistem sim yang akhir ini turut error saat prs yang harus matkul itu ada prasyarat tapi matkul itu tetap bisa ambil walau prasyarat itu belum penuh dan sistem nilai uji tengah semester dan uji akhir semester yang turut makin tidak masuk akal ada orang yang rasa bisa kerja uji tengah semester uji akhir semester tapi hasil jomplang banget,baak
muas sih karena ada banyak fasilitas yang bisa guna di situ mulai bisa tidur kerja skripsi main main komputer an ajar oke pokok,puskom
turut ha kurang aja tidak ada ac harap di kemudian hari ada ac di kantin supaya adem,kantin
internet di puskom kurang cepat,puskom
karyawan di uppk sulit untuk cari,uppk
poliklinik baik juga buka di gedung,poliklinik
cpu di pustaka tidak bisa untuk putar cd player,perpustakaan
makan di kantin tidak variasi,kantin
terkadang saat pinjam barang tunggu proses lama atau tidak tuju,uppk
dengan ada ukk universitas kristen petra lihat sangat rapi dan kerja sangat baik,ukk
dengan ada poliklinik sangat bantu jika ada pegawai sakit mahasiswa,poliklinik
sangat baik dan cepat proses seperti buat ktm baru,baak
sangat bagus dengan banyak buku yang tarik untuk tambah wawas,perpustakaan
wifi ha cepat di beberapa tempat,puskom
bapak di bagi uppk sulit cari,uppk
layan untuk mahasiswa utama daripada umum atau warga sekitar,poliklinik
urus proposal agak ribet,baka
buat ulang ktm terlalu panjang proses,baak
buku yang sedia sering baru,perpustakaan
makan di kantin gedung kurang variasi,kantin
layan di puskom sudah bagus tetapi untuk internet puskom bisa tingkat lagi,puskom
proyektor untuk beberapa kelas kurang jelas,uppk
aman satpam sudah baik,ukk
layan akademik di student service kurang pada,baak
ruang di pustaka sangat pada,perpustakaan
kantin terlalu padat,kantin
komputer kuno tapi aplikasi oke layan pegawai sangat baik khusus gedung,puskom
parkir gedung harus buka khusus roda agar lahan lebih besar,ukk
toilet bersih harum untuk gedung,uppk
layan ramah kadang sulit tentang panitia,baka
suasana nyaman tenang buku lengkap,perpustakaan
harga jangkau rasa variasi tapi kurang dingin nyaman suhu ruang untuk gedung,kantin
layan sudah cukup bagus ac dingin di ruang laptop,puskom
orang di uppk sering lihat kurang semangat ketika layan,uppk
suasana nyaman namun ac cukup dingin di lantai tempat sandar yang ada bantal empuk,perpustakaan
turut saya kantin makan kurang sehat,kantin
bisa buat jadwal untuk jam kosong,puskom
barang ada beberapa yang rusak kursi yang lama bisa baru,uppk
untuk akses dari parkir untuk masuk gedung agar beri tutup agar waktu hujan tidak basah dan bisa masuk ke gedung,ukk
poliklinik yang sedia bisa tambah di gedung lain,poliklinik
untuk keluar skkk bisa lebih cepat agar kita bisa hitung total skkk kita,baka
tempat duduk leseh di pustaka bisa banyak,perpustakaan
untuk makan di kantin bisa lebih banyak variasi,kantin
ac di dalam kelas dingin dan ada beberapa barang yang rusak,uppk
untuk parkir di gedung luas dikit karena kalau siang agak susah cari parkir,ukk
poliklinik bisa tambah di gedung lain,poliklinik
kadang kalau keluar skkk lumayan lama,baka
terkadang tempat duduk kurang kalau ramai kursi dan meja tambah,kantin
kantin bersih cukup bagus,kantin
fasilitas sudah pada dari segi internet dll,puskom
galon di selasar kurang banyak sering habis juga selasar,uppk
dengan banyak satpam sangat mudah saya saat ingin menyebrang,ukk
bantu sekali untuk saya yang anak kos jika sedang sakit karena gratis,poliklinik
