Teks_Aspirasi,Biro / Unit
lebih baik ada sistem antrian online,baak
koleksi buku selalu update,perpustakaan
makanan di kantin kurang bervariasi dan kurang bergizi,kantin
puskom tidak ada print kertas,puskom
parkirnya lbh baik ditulis jalur arah,ukk
parkir boleh untuk mahasiswa,ukk
sebaiknya disediakan apotek,poliklinik
pelayanannya sudah baik karena ada website yang mendukung proses pembuatan skkk dll,baka
pelayanan sudah baik tetapi kurang cepat dalam pembuatan ktm,baak
lebih baik lagi jika ada sistem antrian online yang membantu menghemat waktu,baak
sudah memadai krn dilengkapi wifi dan lesehan,perpustakaan
memperbanyak fastfood,kantin
makanan di kantin kurang bervariasi,kantin
komputer sudah jadul,puskom
parkiran gedung bisa digunakan untuk mahasiswa,ukk
untuk mengantisipasi keadaan darurat seharusnya poliklinik terdapat pada tiap bangunan,poliklinik
diperlukan pengecekkan proposal yang lebih cepat,baka
diperlukan antrian online di baak,baak
sebaiknya stok buku diperbanyak untuk buku yang direkomendasi dosen,perpustakaan
layanan peminjaman buku cepat tanggap,perpustakaan
makanan kantin mempunyai kualitas yang baik namun tempat duduknya kurang,kantin
pelayanan di puskom sudah cukup memuaskan hanya saja jaringan internet terkadang terasa lambat,puskom
fasilitas parkir di kampus uk petra bisa ditingkatkan lagi sehingga tidak kesulitan ketika akan parkir,ukk
fasilitas poliklinik jarang dimanfaatkan oleh mahasiswa karena kurangnya publikasi,poliklinik
terlalu lama dalam mengeluarkan poin skkk,baka
pelayanan di baak sudah sangat baik prosedur dan tata kerjanya sudah sesuai aturan,baak
terlalu ribet ketika akan memasuki perpus harus pakai ktm dan barang barang ditaruh di loker,perpustakaan
kantin terlalu panas dan makanannya kurang enak,kantin
perlu adanya peningkatan kualitas komputer yg lebih kuat,puskom
diusahakan adanya printer,puskom
perlu ada prosedur peminjaman yang jelas,uppk
peminjaman bisa melalui digital baik ruangan maupun barang,uppk
untuk parkiran perlu dipasangkan penunjuk jalan,ukk
perlu ada apotek kecil,poliklinik
baka sudah memadai karena adanya website,baka
layanan baak perlu dibuat antrian yang bersifat online,baak
perlu adanya wifi yang lebih cepat,puskom
perlu disediakan makanan fastfood agar bisa cepat saji,kantin
nyaman untuk dipakai komputer,puskom
terkadang ketika sudah memilih komputer yang ingin digunakan saat masuk ternyata ada yang sudah dipakai jadi seperti tidak terdeteksi di komputer,puskom
toiletnya kadang tidak ada sabunnya untuk cuci tangan,uppk
kadang lcdnya di kelas gak bisa digunakan,uppk
parkirnya udah bagus cuman untuk gedung perlu ditambah untuk mobil mobil,ukk
parkirnya jangan jauh jauh harus dekat petra saja agar mahasiswa tidak capek jalan,ukk
poliklinik perlu ditambahkan cabang di berbagai gedung agar mudah diakses,poliklinik
saat mengurus data akademik untuk pindah jurusan dipikir semuanya udah selesai ternyata ada yg belum selesai,baak
tempatnya nyaman terkadang mau dipakai belajar ada yang pakai pacaran,perpustakaan
harganya mahal,kantin
ruangannya tempat duduk meja kurang,kantin
penjaga puskom sudah memberi pelayanan dengan baik,puskom
komputer yang digunakan tidak pernah bermasalah,puskom
proyektor dalam kelas kerap kali tidak berfungsi tetapi langsung ditindak dengan baik,uppk
pengawasan dan pengamanan kampus saya rasa sejauh ini cukup baik,ukk
pelayanan di poliklinik cukup baik dan membantu mahasiswa yang sakit,poliklinik
ppelayanan di baka cukup baik namun kadang ada pegawai staff yang kurang ramah dalam melayani,baka
sim kadang sangat susah untuk diakses jika saat penting dan sangat butuh untuk mengakses sim mahasiswa akan merasa kesulitan jika begitu,baak
pelayanan di perpustakaan sudah sangat bagus dan membantu,perpustakaan
pelayanan di kantin cukup baik namun di kantin ada beberapa meja yang dihilangkan menurut saya hal itu membuat beberpaa mahasiswa sulit mendapat tempat duduk,kantin
ada beberapa mpw puskom yang kurang ramah terhadap mahasiswa,puskom
komputer terkadang bermasalah ketika dipakai,puskom
kondisi barang kurang lengkap dan banyak kondisi barang yang tidak terjaga,uppk
parkiran di gedung tidak teratur,ukk
lahan parkir banyak yang tidak dirawat,ukk
ditambah lagi poliklinik di gedung agar mahasiswa gedung dan tidak terlalu jauh,poliklinik
skkk keluar sangat lama dan ada skk yang salah input,baka
sim sering error,baak
lentera terkadang susah login,baak
tempat penyimpanan perlu ditambaj,perpustakaan
banyak buku yang rusak setelah digunakan,perpustakaan
jumlah kurang banyak pada stan makanan dan tempat duduk juga kurang memadai,kantin
puskom aplikasinya kurang lengkap,puskom
lampu di gedung lantai kurang terang colokan atau stopkontak di gedung juga kurang banyak,uppk
poliklinik dibuat cabang di gedung atau,poliklinik
makanan di kantin lebih banyak yang enak dibanding kantin gedung lain,kantin
layanan internet kurang cepat kurang banyak,puskom
kadang internet tidak bisa terkonek di gedung,puskom
ruang kelas di gedung sangat panas karena ac tidak berfungsi ppt di proyektor kadang tidak jalan atau rusak,uppk
parkirannya tidak ada sangat jauh kalau harus di anta,ukk
shuttle kurang banyak dan terlalu lama tunggu shuttle datang sangat antri,ukk
jauh jika mau ke poliklinik harusnya ada di tiap gedung,poliklinik
makanannya kurang bervariatif sehingga bsoan juga kurang tempat duduk panas,kantin
namun dalam penyediaan koneksi internet masih sangat kurang terutama jika di dalam kelas,puskom
pelayanan di puskom dalam hal sarana dan prasarana sudah cukup memuaskan,puskom
memuaskan dalam melaksanakan tugasnya para petugas uppk sangat professional dan sangat membantu,uppk
layanan parkir cukup bagus namun dalam pengamanan di parkir terlalu berlebihan saya pernah menunggu di dalam mobil dan sedang mau parkir namun petugas terkesan mengusir padahal mobil saya sudah sangat minggir dan tidak saya tinggal,ukk
kurangnya media publikasi membuat poliklinik jarang dimanfaatkan padahal mungkin ada yang membutuhkan namun poliklinik jarang diingat,poliklinik
dalam mengeluarkan poin skkk sangat lama dan terkadang ada skkk yg jika tidak diingatkan ditagih maka tidak keluar,baka
sangat memuaskan dalam pelayanan ktm hilang walaupun dalam prosesnya agak ribet karena harus kesana kemari,baak
pelayanannya cukup bagus untuk perpustakaan namun saran saya diperbanyak info info agar mahasiswa semakin minat membaca buku buku yang ada di dalam perpustakaan,perpustakaan
secara keseluruhan menurut saya kantin di uk petra kurang memiliki ventilasi yg memadai dan kurang baik dalam pemeliharaan furniturenya,kantin
posisi keyboard dan mouse kurang sesuai,puskom
adanya sistem jam di puskom membuat kadang harus tergesa gesa,puskom
kelas banyak yang panas di gedung terutama kabel lcd di kelas banyak yang kurang,uppk
parkiran kurang luas,ukk
lahan parkir anta di bagian pasir kadang kurang nyaman,ukk
membuat ktm lama,baak
kadang terlalu ramai di perpustakaan,perpustakaan
yang menjaga perpustakaan kurang senyum,perpustakaan
kantin panas kurang kipas angin,kantin
pelayanan sangat bagus orang orang yang menjaga puskom ramah,puskom
fasilitas komputer memadai,puskom
toilet di kurang bersih,uppk
kelas di gedung ac nya kurang dingin,uppk
parkir di kurang banyak anak fakultas ekonomi jumlahnya banyak padahal,ukk
lokasi poliklinik kurang strategis sehingga sulit ditemukan,poliklinik
kurangnya publikasi dari poliklinik sehingga tidak begitu dikenal mahasiswa,poliklinik
pelayanan sangat informatif dan detail sehingga membantu kelancaran edukasi mahasiswa,baka
layanan sangat bagus server sim atau lentera tidak ada yang error,baak
buku buku kurang menarik mahasiswa perbanyak novel yang masa kini,perpustakaan
pelayanan kurang ramah dan ac sangat dingin,perpustakaan
kantin panas mungkin bisa ditambahi ac,kantin
penyediaan wifi sangat membantu kegiatan mahasiswa,puskom
beberapa semprotan di toilet kj gedung rusak kadang tidak berfungsi,uppk
saat hujan air masuk di kj gedung hingga sangat licin dan sedikit becek,uppk
parkiran perlu ditambah cctv agar lebih aman,ukk
poliklinik sangat membantu dalam hal kesehatan mahasiswa,poliklinik
layanan baak sangat membantu mahasiswa karena pernah kehilangan ktm dan mudah untuk mengurus kembali,baak
dingin nyaman bacaan lengkap disertai internet dan stop kontak,perpustakaan
panas dan mahasiswa sering buang sampah meninggalkan sisa makanan di meja makan,kantin
internet kadang masih suka lemot,puskom
toilet kurang bersih toilet kj,uppk
parkiran sudah cukup bagus mungkin lebih tingkatkan keamanan parkiran,ukk
sudah tanggap dan pelayanan baik di poli umum,poliklinik
pelayanan di puskom ramah dan tanggap,puskom
fasilitas toilet bau dan kotor,uppk
ac di ruang kelas ada yang tidak berfungsi dengan maksimal,uppk
parkiran masih kurang nyaman baik anta maupun gedung,ukk
fasilitas pelayanannya tanggap dalam hal urusan obat,poliklinik
fasilitas skkk dan beasiswa sudah memuaskan,baka
lentera sering mengalami trouble atau error,baak
pembuatan ktm terlalu ribet,baak
makanan di kantin terlalu mahal,kantin
wifinya lemot di gedung terkhusus di lantai,puskom
mahasiswa yang berada di puskom tidak menjaga ketenangan,puskom
banyak kegangguan pada pemasangan lcd saat dosen mengajar di kelas lantai gedung,uppk
penanganan parkir sangat bagus dan para petugasnya bekerja dengan baik,ukk
sangat membantu kesehatan para mahasiwa,poliklinik
petugasnya ramah dan peduli dengan keluhan sakit mahasiswa,poliklinik
sangat bagus pelayanannya dan mempedulikan kebutuhan para mahasiswa dalam hal layanan beasiswa,baka
buku bukunya berkualitas,perpustakaan
petugas perpustakaan melayani dengan baik,perpustakaan
lebih diperbanyak buku tentang pendidikan guru,perpustakaan
petugas kantin ramah,kantin
pelayanannya sangat bagus dan sangat membantu karena para pegawai puskom sangat antusias memberikan pelayanan,puskom
tidak perlu menunggu waktu yang lama untuk mengakses informasi melalui fasilitas komputer di puskom,puskom
kurang pengharum ruangan wc,uppk
para pegawainya cs cekatan,uppk
pengawasan kampus sudah bagus aman dan juga rapi,ukk
ketersediaan kebutuhan obat yang cukup,poliklinik
pegawainya poli kurang senyum,poliklinik
pelayanannya oleh dokter sudah cukup bagus dan baik,poliklinik
untuk saat ini dan juga selama ini pelayanannya sangat baik dan semoga kedepannya bisa ditingkatkan perbanyak beasiswa,baka
layanan informasi akademik sudah bagus baik dan mudah untuk melakukan hal hal yang berkaitan dengan bidang akademik,baak
enak makanan,kantin
ketersediaan penjualan yan kurang seperti tisu basah,kantin
biaya print di kampus mahal,puskom
ht kadang bermasalah atau trouble,uppk
kurang detail dalam memeriksa kondisi pasien,poliklinik
skkk keluar lambat dan kadang poin salah,baka
tata letak buku di rak dan di katalog kadang beda,perpustakaan
minuman kurang bervariasi cuma stan,kantin
variasi makanan enak di kantin kurang,kantin
kecepatan wifi masih kurang,puskom
biaya print di puskom mahal,puskom
parkiran area atm kurang tertata dengan baik,ukk
dokter terkesan tidak niat karena kurang detail saat memeriksa pasien,poliklinik
proses pengajuan skkk lama,baka
kesulitan mencari jurnal online,perpustakaan
menu makanan kantin kurang bervariasi,kantin
aplikasi di setiap komputer tidak lengkap,puskom
lampu universitas kristen petra di ged kadang tidak menyala satu huruf,uppk
poliklinik dapat membuka cabang di ged,poliklinik
pelayanan skkk kadang lambat,baka
layanan kehilangan ktm cepat terselesaikan,baak
makanan di kantin membosankan kurang berinovasi,kantin
pelayanan sudah cukup cepat dan mampu menanggapi pertanyaan berkaitan dengan urusan komputer dengan baik,puskom
menyediakan fasilitas dengan baik serta mengganti fasilitas yg sudah rusak,uppk
parkir motor kurang diatur dg baik pelayanan lebih baik tahun sebelumnya,ukk
pelayanannya di poliklinik terkadang membutuhkan waktu cukup lama,poliklinik
beasiswa kurang diberikan secara adil,baka
mampu membantu perubahan data dg cepat contohnya biodata mahasiswa di sim,baak
buku yg disediakan kurang banyak utk beberapa jurusan,perpustakaan
variasi makanan kurang banyak,kantin
harga agak mahal khususnya ged,kantin
pelayanan di puskom sudah baik penjaga cukup ramah tetapi untuk sistem atau aplikasi bisa dicocokan kembali supaya mahasiswa tidak bingung,puskom
tidak hanya menyediakan fasilitas dengan baik tetapi bisa mengganti fasillitas fasilitas kelas yang sudah rusak misal gedung,uppk
parkir motor kurang rapi tetapi untuk mobil bisa diatur untuk lalu lintas agar tidak bingung,ukk
pelayananya kurang cepat kasihan pasien menunggu lama,poliklinik
mempercepat proses pengeluaran kp atau skkk supaya mahasiswa gk protes,baka
penerimaan proposal yg terlalu lama sehingga banyak panitia gk jalan,baka
liftnya kurang berguna ya jika tidak diperbaiki dengan cepat,uppk
lebih cepat dalam proses pemindahan data akademik,baak
buku yang disediakan kurang buku untuk banyak orang,perpustakaan
harga agak mahal kantin dan,kantin
variasi makanan kurang banyak,kantin
berharap agar jaringan wifi dapat berjalan lebih stabil dan kecepatan yg stabil,puskom
berharap agar pengisian ulang air mineral dapat lebih sering dilakukan atau agar kapasitas galon dapat diperbanyak agar banyak mahasiswa dapat kebagian semuanya,uppk
adanya parkiran mobil di gedung,ukk
sudah berjalan dengan baik dalam arti kemudahan dalam berkonsultasi mengenai beasiswa dll sudah terwujud dan fleksibel,baka
situs sim dan lentera sudah berjalan dengn baik informasi yang tertera sesuai dan akurat dengan kebutuhan,baak
sudah baik pelayanan berjalan dengan baik terutama dalam kemudahan meminjam dan mengembalikan buku,perpustakaan
tempat yang sudah nyaman dan tenang,perpustakaan
apabila mungkin agar harga makanan dan minuman di gedung dapat diatur ulang,kantin
ruangannya bersih terutama di bagian lab komputer dan ruang laptop,uppk
petugas di puskom kadang lama karena komputer yang lemot kata petugasnya,puskom
layanan internet sangat baik sekali cepat dan update,puskom
petugasnya sangat ramah menunjukkan arah bagi yang baru pertama kali parkir,ukk
petugas security tegas tapi tidak jahat,ukk
bisa dibuka cabang poli di gedung karena saya pernah merasa tidak enak badan di gedung lalu saya pulang karena terlalu jauh jika harus jalan ke gedung,poliklinik
pelayanannya sudah sangat bagus dan menjawab kebutuhan mahasiswa dalam hal informasi beasiswa,baka
saya pernah sekali pergi ke baak dan saya takut kembali karena petugasnya yang agak tidak ramah menurut saya,baak
layanannya sangat baik sekali tidak ribet jika ingin meminjam mengembalikan buku,perpustakaan
kantin banyak makanan tetapi sering berhimpit dan ruangannya kurang luas,kantin
kantin banyak makanan yang enak,kantin
pelayanan di puskom sudah cukup memuaskan mulai dari regis peminjaman loker dan sebagainya sangat mudah dilakukan,puskom
masih ada komputer yg bermasalah dan seharusnya dapat diperbaiki,puskom
pelayanan untuk kemanan dll sudah baik hanya saja terkadang di jam yg ramai akan kendaraan satpam yg menyebrangkan tidak ada hal ini dapat diperhatikan,ukk
dapat menambah polikliniknya di kampus timur karena dari gedung sangat jauh jika harus ke polikliniknya,poliklinik
ibu pegawainya di baak ramah dan sangat baik mereka melayani para mahasiswa dgn sopan dan tdk semena mena,baak
makanan di kantin banyak dan di setiap gedung juga sudah ada kantin jadi menurut saya sudah baik,kantin
petugas di perpustakaan dpt ditingkatkan keramahannya utk membuat suasana perpus lebih home,perpustakaan
pada sebagian kelas kekurangan kursi puskom untuk pbo,puskom
internet sangat mudah diakses dan cepat speednya,puskom
kamar mandi sudah cukup bersih ada sebagian pintu yang sedikit rusak,uppk
cepat respon pada keadaan banjir,uppk
